,Date,Hours,Planned,Output
2601,2022-08-04,2300-0000,50,0
2602,2022-08-04,0000-0100,50,0
2603,2022-08-04,0100-0200,33,0
2604,2022-08-04,0200-0300,50,0
2605,2022-08-04,0300-0400,50,0
2606,2022-08-04,0400-0500,50,0
2607,2022-08-04,0500-0600,46,0
2608,2022-08-05,0600-0700,46,0
2609,2022-08-05,0700-0800,50,0
2610,2022-08-05,0800-0900,50,0
2611,2022-08-05,0900-1000,33,0
2612,2022-08-05,1000-1100,50,32
2613,2022-08-05,1100-1200,50,46
2614,2022-08-05,1200-1300,50,35
2615,2022-08-05,1300-1400,46,27
2616,2022-08-05,1400-1500,46,29
2617,2022-08-05,1500-1600,50,36
2618,2022-08-05,1600-1700,50,36
2619,2022-08-05,1700-1800,33,25
2620,2022-08-05,1800-1900,50,27
2621,2022-08-05,1900-2000,50,39
2622,2022-08-05,2000-2100,50,21
2623,2022-08-05,2100-2200,46,29
2624,2022-08-05,2200-2300,46,46
2625,2022-08-05,2300-0000,50,50
2626,2022-08-05,0000-0100,50,40
2627,2022-08-05,0100-0200,33,31
2628,2022-08-05,0200-0300,50,40
2629,2022-08-05,0300-0400,50,50
2630,2022-08-05,0400-0500,50,17
2631,2022-08-05,0500-0600,46,0
2632,2022-08-08,0600-0700,46,33
2633,2022-08-08,0700-0800,50,50
2634,2022-08-08,0800-0900,50,47
2635,2022-08-08,0900-1000,33,28
2636,2022-08-08,1000-1100,50,45
2637,2022-08-08,1100-1200,50,45
2638,2022-08-08,1200-1300,50,25
2639,2022-08-08,1300-1400,46,40
2640,2022-08-08,1400-1500,46,46
2641,2022-08-08,1500-1600,50,44
2642,2022-08-08,1600-1700,50,44
2643,2022-08-08,1700-1800,33,33
2644,2022-08-08,1800-1900,37,35
2645,2022-08-08,1900-2000,37,31
2646,2022-08-08,2000-2100,37,37
2647,2022-08-08,2100-2200,34,34
2648,2022-08-08,2200-2300,46,43
2649,2022-08-08,2300-0000,50,17
2650,2022-08-08,0000-0100,50,0
2651,2022-08-08,0100-0200,33,17
2652,2022-08-08,0200-0300,50,50
2653,2022-08-08,0300-0400,50,50
2654,2022-08-08,0400-0500,50,50
2655,2022-08-08,0500-0600,46,28
2656,2022-08-09,0600-0700,46,38
2657,2022-08-09,0700-0800,50,49
2658,2022-08-09,0800-0900,50,36
2659,2022-08-09,0900-1000,33,28
2660,2022-08-09,1000-1100,50,32
2661,2022-08-09,1100-1200,50,45
2662,2022-08-09,1200-1300,50,29
2663,2022-08-09,1300-1400,46,18
2664,2022-08-09,1400-1500,46,30
2665,2022-08-09,1500-1600,50,50
2666,2022-08-09,1600-1700,50,34
2667,2022-08-09,1700-1800,33,33
2668,2022-08-09,1800-1900,37,37
2669,2022-08-09,1900-2000,37,37
2670,2022-08-09,2000-2100,37,37
2671,2022-08-09,2100-2200,34,37
2672,2022-08-09,2200-2300,46,39
2673,2022-08-09,2300-0000,50,42
2674,2022-08-09,0000-0100,50,48
2675,2022-08-09,0100-0200,33,22
2676,2022-08-09,0200-0300,50,12
2677,2022-08-09,0300-0400,50,16
2678,2022-08-09,0400-0500,50,15
2679,2022-08-09,0500-0600,46,0
2680,2022-08-10,0600-0700,46,0
2681,2022-08-10,0700-0800,50,0
2682,2022-08-10,0800-0900,50,11
2683,2022-08-10,0900-1000,33,30
2684,2022-08-10,1000-1100,50,50
2685,2022-08-10,1100-1200,50,44
2686,2022-08-10,1200-1300,50,30
2687,2022-08-10,1300-1400,46,15
2688,2022-08-10,1400-1500,46,18
2689,2022-08-10,1500-1600,50,49
2690,2022-08-10,1600-1700,50,41
2691,2022-08-10,1700-1800,33,33
2692,2022-08-10,1800-1900,37,35
2693,2022-08-10,1900-2000,37,37
2694,2022-08-10,2000-2100,37,37
2695,2022-08-10,2100-2200,34,34
2696,2022-08-10,2200-2300,46,46
2697,2022-08-10,2300-0000,50,50
2698,2022-08-10,0000-0100,50,50
2699,2022-08-10,0100-0200,33,33
2700,2022-08-10,0200-0300,50,50
2701,2022-08-10,0300-0400,50,50
2702,2022-08-10,0400-0500,50,50
2703,2022-08-10,0500-0600,46,46
2704,2022-08-11,0600-0700,46,0
2705,2022-08-11,0700-0800,50,0
2706,2022-08-11,0800-0900,50,0
2707,2022-08-11,0900-1000,33,0
2708,2022-08-11,1000-1100,50,0
2709,2022-08-11,1100-1200,50,0
2710,2022-08-11,1200-1300,50,0
2711,2022-08-11,1300-1400,46,0
2712,2022-08-11,1400-1500,34,0
2713,2022-08-11,1500-1600,37,0
2714,2022-08-11,1600-1700,37,0
2715,2022-08-11,1700-1800,24,24
2716,2022-08-11,1800-1900,37,37
2717,2022-08-11,1900-2000,25,25
2718,2022-08-11,2000-2100,25,21
2719,2022-08-11,2100-2200,23,23
2720,2022-08-11,2200-2300,46,42
2721,2022-08-11,2300-0000,50,45
2722,2022-08-11,0000-0100,50,43
2723,2022-08-11,0100-0200,33,26
2724,2022-08-11,0200-0300,50,50
2725,2022-08-11,0300-0400,50,50
2726,2022-08-11,0400-0500,50,47
2727,2022-08-11,0500-0600,46,42
2728,2022-08-12,0600-0700,46,35
2729,2022-08-12,0700-0800,50,40
2730,2022-08-12,0800-0900,50,17
2731,2022-08-12,0900-1000,33,30
2732,2022-08-12,1000-1100,50,35
2733,2022-08-12,1100-1200,50,42
2734,2022-08-12,1200-1300,50,44
2735,2022-08-12,1300-1400,46,35
2736,2022-08-12,1400-1500,34,32
2737,2022-08-12,1500-1600,37,37
2738,2022-08-12,1600-1700,37,31
2739,2022-08-12,1700-1800,24,24
2740,2022-08-12,1800-1900,37,37
2741,2022-08-12,1900-2000,37,30
2742,2022-08-12,2000-2100,37,31
2743,2022-08-12,2100-2200,34,34
2744,2022-08-12,2200-2300,46,43
2745,2022-08-12,2300-0000,50,50
2746,2022-08-12,0000-0100,50,44
2747,2022-08-12,0100-0200,33,23
2748,2022-08-12,0200-0300,50,43
2749,2022-08-12,0300-0400,50,48
2750,2022-08-12,0400-0500,50,39
2751,2022-08-12,0500-0600,46,42
2752,2022-08-16,0600-0700,46,0
2753,2022-08-16,0700-0800,50,0
2754,2022-08-16,0800-0900,50,0
2755,2022-08-16,0900-1000,33,10
2756,2022-08-16,1000-1100,50,40
2757,2022-08-16,1100-1200,50,50
2758,2022-08-16,1200-1300,50,42
2759,2022-08-16,1300-1400,46,41
2760,2022-08-16,1400-1500,34,34
2761,2022-08-16,1500-1600,37,37
2762,2022-08-16,1600-1700,37,31
2763,2022-08-16,1700-1800,24,24
2764,2022-08-16,1800-1900,37,18
2765,2022-08-16,1900-2000,37,11
2766,2022-08-16,2000-2100,37,32
2767,2022-08-16,2100-2200,34,30
2768,2022-08-16,2200-2300,46,40
2769,2022-08-16,2300-0000,50,44
2770,2022-08-16,0000-0100,50,47
2771,2022-08-16,0100-0200,33,26
2772,2022-08-16,0200-0300,50,31
2773,2022-08-16,0300-0400,50,0
2774,2022-08-16,0400-0500,50,0
2775,2022-08-16,0500-0600,46,0
2776,2022-08-17,0600-0700,46,0
2777,2022-08-17,0700-0800,50,0
2778,2022-08-17,0800-0900,50,0
2779,2022-08-17,0900-1000,33,0
2780,2022-08-17,1000-1100,50,40
2781,2022-08-17,1100-1200,50,50
2782,2022-08-17,1200-1300,50,34
2783,2022-08-17,1300-1400,46,36
2784,2022-08-17,1400-1500,46,15
2785,2022-08-17,1500-1600,50,27
2786,2022-08-17,1600-1700,50,0
2787,2022-08-17,1700-1800,33,0
2788,2022-08-17,1800-1900,50,0
2789,2022-08-17,1900-2000,50,50
2790,2022-08-17,2000-2100,50,40
2791,2022-08-17,2100-2200,46,42
2792,2022-08-17,1400-1500,46,45
2793,2022-08-17,1500-1600,50,46
2794,2022-08-17,1600-1700,50,44
2795,2022-08-17,1700-1800,33,28
2796,2022-08-17,1800-1900,50,47
2797,2022-08-17,1900-2000,50,49
2798,2022-08-17,2000-2100,50,49
2799,2022-08-17,2100-2200,46,31
2800,2022-08-18,0600-0700,46,44
2801,2022-08-18,0700-0800,50,50
2802,2022-08-18,0800-0900,50,50
2803,2022-08-18,0900-1000,33,33
2804,2022-08-18,1000-1100,50,42
2805,2022-08-18,1100-1200,50,50
2806,2022-08-18,1200-1300,50,33
2807,2022-08-18,1300-1400,46,29
2808,2022-08-18,1400-1500,46,5
2809,2022-08-18,1500-1600,50,0
2810,2022-08-18,1600-1700,50,0
2811,2022-08-18,1700-1800,33,24
2812,2022-08-18,1800-1900,50,2
2813,2022-08-18,1900-2000,50,48
2814,2022-08-18,2000-2100,50,40
2815,2022-08-18,2100-2200,46,37
2816,2022-08-18,2200-2300,46,46
2817,2022-08-18,2300-0000,50,50
2818,2022-08-18,0000-0100,50,25
2819,2022-08-18,0100-0200,33,32
2820,2022-08-18,0200-0300,50,0
2821,2022-08-18,0300-0400,50,0
2822,2022-08-18,0400-0500,50,0
2823,2022-08-18,0500-0600,46,0
2824,2022-08-19,0600-0700,46,23
2825,2022-08-19,0700-0800,50,23
2826,2022-08-19,0800-0900,50,0
2827,2022-08-19,0900-1000,33,9
2828,2022-08-19,1000-1100,50,10
2829,2022-08-19,1100-1200,50,14
2830,2022-08-19,1200-1300,50,14
2831,2022-08-19,1300-1400,46,10
2832,2022-08-19,1400-1500,46,20
2833,2022-08-19,1500-1600,37,30
2834,2022-08-19,1600-1700,37,25
2835,2022-08-19,1700-1800,24,17
2836,2022-08-19,1800-1900,37,30
2837,2022-08-19,1900-2000,37,30
2838,2022-08-19,2000-2100,37,26
2839,2022-08-19,2100-2200,34,27
2840,2022-08-19,2200-2300,46,31
2841,2022-08-19,2300-0000,50,32
2842,2022-08-19,0000-0100,37,32
2843,2022-08-19,0100-0200,24,20
2844,2022-08-19,0200-0300,37,32
2845,2022-08-19,0300-0400,37,27
2846,2022-08-19,0400-0500,37,19
2847,2022-08-19,0500-0600,34,30
2848,2022-08-22,0600-0700,46,20
2849,2022-08-22,0700-0800,50,32
2850,2022-08-22,0800-0900,50,32
2851,2022-08-22,0900-1000,33,14
2852,2022-08-22,1000-1100,50,0
2853,2022-08-22,1100-1200,50,0
2854,2022-08-22,1200-1300,50,0
2855,2022-08-22,1300-1400,46,10
2856,2022-08-22,1400-1500,46,14
2857,2022-08-22,1500-1600,50,28
2858,2022-08-22,1600-1700,50,32
2859,2022-08-22,1700-1800,33,20
2860,2022-08-22,1800-1900,50,30
2861,2022-08-22,1900-2000,50,32
2862,2022-08-22,2000-2100,50,32
2863,2022-08-22,2100-2200,46,30
2864,2022-08-22,2200-2300,46,27
2865,2022-08-22,2300-0000,50,32
2866,2022-08-22,0000-0100,50,32
2867,2022-08-22,0100-0200,33,20
2868,2022-08-22,0200-0300,50,32
2869,2022-08-22,0300-0400,50,24
2870,2022-08-22,0400-0500,50,23
2871,2022-08-22,0500-0600,46,25
2872,2022-08-23,0600-0700,46,28
2873,2022-08-23,0700-0800,37,9
2874,2022-08-23,0800-0900,37,12
2875,2022-08-23,0900-1000,24,17
2876,2022-08-23,1000-1100,37,30
2877,2022-08-23,1100-1200,37,30
2878,2022-08-23,1200-1300,37,1
2879,2022-08-23,1300-1400,34,10
2880,2022-08-23,1400-1500,46,20
2881,2022-08-23,1500-1600,50,33
2882,2022-08-23,1600-1700,50,32
2883,2022-08-23,1700-1800,33,20
2884,2022-08-23,1800-1900,50,32
2885,2022-08-23,1900-2000,50,32
2886,2022-08-23,2000-2100,50,33
2887,2022-08-23,2100-2200,46,30
2888,2022-08-23,2200-2300,46,30
2889,2022-08-23,2300-0000,50,30
2890,2022-08-23,0000-0100,50,9
2891,2022-08-23,0100-0200,33,6
2892,2022-08-23,0200-0300,50,0
2893,2022-08-23,0300-0400,50,0
2894,2022-08-23,0400-0500,50,0
2895,2022-08-23,0500-0600,46,0
2896,2022-08-24,0600-0700,23,0
2897,2022-08-24,0700-0800,25,0
2898,2022-08-24,0800-0900,25,0
2899,2022-08-24,0900-1000,16,0
2900,2022-08-24,1000-1100,25,5
2901,2022-08-24,1100-1200,25,5
2902,2022-08-24,1200-1300,25,15
2903,2022-08-24,1300-1400,23,5
2904,2022-08-24,1400-1500,11,0
2905,2022-08-24,1500-1600,12,5
2906,2022-08-24,1600-1700,12,0
2907,2022-08-24,1700-1800,8,0
2908,2022-08-24,1800-1900,12,0
2909,2022-08-24,1900-2000,12,0
2910,2022-08-24,2000-2100,12,4
2911,2022-08-24,2100-2200,11,5
2912,2022-08-24,2200-2300,46,0
2913,2022-08-24,2300-0000,50,0
2914,2022-08-24,0000-0100,50,3
2915,2022-08-24,0100-0200,33,0
2916,2022-08-24,0200-0300,50,0
2917,2022-08-24,0300-0400,50,0
2918,2022-08-24,0400-0500,50,0
2919,2022-08-24,0500-0600,46,0
2920,2022-08-25,0600-0700,34,0
2921,2022-08-25,0700-0800,37,0
2922,2022-08-25,0800-0900,37,0
2923,2022-08-25,0900-1000,24,0
2924,2022-08-25,1000-1100,37,0
2925,2022-08-25,1100-1200,37,0
2926,2022-08-25,1200-1300,37,0
2927,2022-08-25,1300-1400,34,0
2928,2022-08-25,1400-1500,11,0
2929,2022-08-25,1500-1600,12,6
2930,2022-08-25,1600-1700,37,11
2931,2022-08-25,1700-1800,24,0
2932,2022-08-25,1800-1900,37,12
2933,2022-08-25,1900-2000,37,33
2934,2022-08-25,2000-2100,37,33
2935,2022-08-25,2100-2200,34,30
2936,2022-08-25,2200-2300,46,30
2937,2022-08-25,2300-0000,50,33
2938,2022-08-25,0000-0100,50,25
2939,2022-08-25,0100-0200,33,19
2940,2022-08-25,0200-0300,50,31
2941,2022-08-25,0300-0400,50,33
2942,2022-08-25,0400-0500,50,31
2943,2022-08-25,0500-0600,46,12
2944,2022-08-26,0600-0700,34,0
2945,2022-08-26,0700-0800,37,0
2946,2022-08-26,0800-0900,37,0
2947,2022-08-26,0900-1000,24,0
2948,2022-08-26,1000-1100,37,0
2949,2022-08-26,1100-1200,37,11
2950,2022-08-26,1200-1300,37,5
2951,2022-08-26,1300-1400,34,5
2952,2022-08-26,1400-1500,46,10
2953,2022-08-26,1500-1600,50,13
2954,2022-08-26,1600-1700,50,0
2955,2022-08-26,1700-1800,33,0
2956,2022-08-26,1800-1900,50,0
2957,2022-08-26,1900-2000,50,0
2958,2022-08-26,2000-2100,50,0
2959,2022-08-26,2100-2200,46,0
2960,2022-08-29,0600-0700,34,6
2961,2022-08-29,0700-0800,37,8
2962,2022-08-29,0800-0900,37,28
2963,2022-08-29,0900-1000,33,20
2964,2022-08-29,1000-1100,50,33
2965,2022-08-29,1100-1200,50,33
2966,2022-08-29,1200-1300,50,25
2967,2022-08-29,1300-1400,46,30
2968,2022-08-29,1400-1500,46,30
2969,2022-08-29,1500-1600,50,24
2970,2022-08-29,1600-1700,50,31
2971,2022-08-29,1700-1800,33,20
2972,2022-08-29,1800-1900,50,33
2973,2022-08-29,1900-2000,50,33
2974,2022-08-29,2000-2100,50,33
2975,2022-08-29,2100-2200,46,24
2976,2022-08-29,2200-2300,46,30
2977,2022-08-29,2300-0000,50,23
2978,2022-08-29,0000-0100,50,18
2979,2022-08-29,0100-0200,33,0
2980,2022-08-29,0200-0300,50,0
2981,2022-08-29,0300-0400,50,26
2982,2022-08-29,0400-0500,50,32
2983,2022-08-29,0500-0600,46,24
2984,2022-08-30,0600-0700,46,4
2985,2022-08-30,0700-0800,50,16
2986,2022-08-30,0800-0900,50,24
2987,2022-08-30,0900-1000,33,25
2988,2022-08-30,1000-1100,50,0
2989,2022-08-30,1100-1200,50,0
2990,2022-08-30,1200-1300,50,0
2991,2022-08-30,1300-1400,46,0
2992,2022-08-30,1400-1500,46,21
2993,2022-08-30,1500-1600,50,31
2994,2022-08-30,1600-1700,50,31
2995,2022-08-30,1700-1800,33,21
2996,2022-08-30,1800-1900,50,31
2997,2022-08-30,1900-2000,50,31
2998,2022-08-30,2000-2100,50,31
2999,2022-08-30,2100-2200,46,25
3000,2022-08-30,2200-2300,46,31
3001,2022-08-30,2300-0000,50,32
3002,2022-08-30,0000-0100,50,32
3003,2022-08-30,0100-0200,33,20
3004,2022-08-30,0200-0300,50,31
3005,2022-08-30,0300-0400,50,32
3006,2022-08-30,0400-0500,50,31
3007,2022-08-30,0500-0600,46,28
3008,2022-08-31,0600-0700,46,29
3009,2022-08-31,0700-0800,50,22
3010,2022-08-31,0800-0900,12,0
3011,2022-08-31,0900-1000,8,0
3012,2022-08-31,1000-1100,12,0
3013,2022-08-31,1100-1200,12,0
3014,2022-08-31,1200-1300,12,0
3015,2022-08-31,1300-1400,11,2
3016,2022-08-31,1400-1500,46,14
3017,2022-08-31,1500-1600,50,38
3018,2022-08-31,1600-1700,50,37
3019,2022-08-31,1700-1800,33,31
3020,2022-08-31,1800-1900,50,48
3021,2022-08-31,1900-2000,50,50
3022,2022-08-31,2000-2100,50,47
3023,2022-08-31,2100-2200,46,37
3024,2022-08-31,2200-2300,46,46
3025,2022-08-31,2300-0000,50,50
3026,2022-08-31,0000-0100,50,50
3027,2022-08-31,0100-0200,33,30
3028,2022-08-31,0200-0300,50,50
3029,2022-08-31,0300-0400,50,50
3030,2022-08-31,0400-0500,50,50
3031,2022-08-31,0500-0600,46,40
3032,2022-09-01,0600-0700,46,46
3033,2022-09-01,0700-0800,50,50
3034,2022-09-01,0800-0900,50,45
3035,2022-09-01,0900-1000,33,0
3036,2022-09-01,1000-1100,50,16
3037,2022-09-01,1100-1200,50,14
3038,2022-09-01,1200-1300,50,33
3039,2022-09-01,1300-1400,46,13
3040,2022-09-01,1400-1500,46,31
3041,2022-09-01,1500-1600,50,42
3042,2022-09-01,1600-1700,50,50
3043,2022-09-01,1700-1800,33,33
3044,2022-09-01,1800-1900,50,50
3045,2022-09-01,1900-2000,50,50
3046,2022-09-01,2000-2100,50,47
3047,2022-09-01,2100-2200,46,33
3048,2022-09-01,1400-1500,46,31
3049,2022-09-01,1500-1600,50,42
3050,2022-09-01,1600-1700,50,50
3051,2022-09-01,1700-1800,33,33
3052,2022-09-01,1800-1900,50,50
3053,2022-09-01,1900-2000,50,50
3054,2022-09-01,2000-2100,50,47
3055,2022-09-01,2100-2200,46,33
3056,2022-09-01,2200-2300,46,46
3057,2022-09-01,2300-0000,50,19
3058,2022-09-01,0000-0100,50,41
3059,2022-09-01,0100-0200,33,30
3060,2022-09-01,0200-0300,50,50
3061,2022-09-01,0300-0400,50,50
3062,2022-09-01,0400-0500,50,50
3063,2022-09-01,0500-0600,46,41
3064,2022-09-02,0600-0700,46,46
3065,2022-09-02,0700-0800,50,50
3066,2022-09-02,0800-0900,50,50
3067,2022-09-02,0900-1000,33,27
3068,2022-09-02,1000-1100,50,31
3069,2022-09-02,1100-1200,50,40
3070,2022-09-02,1200-1300,50,13
3071,2022-09-02,1300-1400,46,0
3072,2022-09-02,1400-1500,46,45
3073,2022-09-02,1500-1600,50,47
3074,2022-09-02,1600-1700,42,31
3075,2022-09-02,1700-1800,33,33
3076,2022-09-02,1800-1900,50,48
3077,2022-09-02,1900-2000,50,48
3078,2022-09-02,2000-2100,50,50
3079,2022-09-02,2100-2200,46,33
3080,2022-09-05,0600-0700,46,22
3081,2022-09-05,0700-0800,50,42
3082,2022-09-05,0800-0900,50,50
3083,2022-09-05,0900-1000,33,33
3084,2022-09-05,1000-1100,50,48
3085,2022-09-05,1100-1200,50,44
3086,2022-09-05,1200-1300,50,44
3087,2022-09-05,1300-1400,46,38
3088,2022-09-05,1400-1500,46,46
3089,2022-09-05,1500-1600,50,50
3090,2022-09-05,1600-1700,50,48
3091,2022-09-05,1700-1800,33,31
3092,2022-09-05,1800-1900,50,49
3093,2022-09-05,1900-2000,50,50
3094,2022-09-05,2000-2100,50,49
3095,2022-09-05,2100-2200,46,25
3096,2022-09-05,2200-2300,46,25
3097,2022-09-05,2300-0000,50,30
3098,2022-09-05,0000-0100,50,42
3099,2022-09-05,0100-0200,33,27
3100,2022-09-05,0200-0300,50,50
3101,2022-09-05,0300-0400,50,50
3102,2022-09-05,0400-0500,50,50
3103,2022-09-05,0500-0600,46,42
3104,2022-09-06,0600-0700,46,46
3105,2022-09-06,0700-0800,50,50
3106,2022-09-06,0800-0900,50,48
3107,2022-09-06,0900-1000,33,33
3108,2022-09-06,1000-1100,50,48
3109,2022-09-06,1100-1200,50,50
3110,2022-09-06,1200-1300,50,50
3111,2022-09-06,1300-1400,46,40
3112,2022-09-06,1400-1500,46,16
3113,2022-09-06,1500-1600,50,48
3114,2022-09-06,1600-1700,50,50
3115,2022-09-06,1700-1800,33,30
3116,2022-09-06,1800-1900,50,50
3117,2022-09-06,1900-2000,50,27
3118,2022-09-06,2000-2100,50,43
3119,2022-09-06,2100-2200,46,40
3120,2022-09-06,2200-2300,46,45
3121,2022-09-06,2300-0000,50,50
3122,2022-09-06,0000-0100,50,50
3123,2022-09-06,0100-0200,33,12
3124,2022-09-06,0200-0300,50,50
3125,2022-09-06,0300-0400,50,30
3126,2022-09-06,0400-0500,50,0
3127,2022-09-06,0500-0600,46,0
3128,2022-09-07,0600-0700,34,0
3129,2022-09-07,0700-0800,37,0
3130,2022-09-07,0800-0900,37,0
3131,2022-09-07,0900-1000,24,0
3132,2022-09-07,1000-1100,37,0
3133,2022-09-07,1100-1200,37,0
3134,2022-09-07,1200-1300,37,0
3135,2022-09-07,1300-1400,34,0
3136,2022-09-07,1400-1500,46,0
3137,2022-09-07,1500-1600,50,0
3138,2022-09-07,1600-1700,50,0
3139,2022-09-07,1700-1800,33,0
3140,2022-09-07,1800-1900,50,0
3141,2022-09-07,1900-2000,50,0
3142,2022-09-07,2000-2100,50,0
3143,2022-09-07,2100-2200,46,0
3144,2022-09-08,2200-2300,11,0
3145,2022-09-08,2300-0000,12,0
3146,2022-09-08,0000-0100,12,0
3147,2022-09-08,0100-0200,8,0
3148,2022-09-08,0200-0300,12,0
3149,2022-09-08,0300-0400,50,25
3150,2022-09-08,0400-0500,50,45
3151,2022-09-08,0500-0600,46,46
3152,2022-09-08,0600-0700,46,41
3153,2022-09-08,0700-0800,50,50
3154,2022-09-08,0800-0900,50,50
3155,2022-09-08,0900-1000,33,33
3156,2022-09-08,1000-1100,50,33
3157,2022-09-08,1100-1200,50,30
3158,2022-09-08,1200-1300,50,16
3159,2022-09-08,1300-1400,46,0
3160,2022-09-08,1400-1500,46,8
3161,2022-09-08,1500-1600,50,36
3162,2022-09-08,1600-1700,50,50
3163,2022-09-08,1700-1800,33,30
3164,2022-09-08,1800-1900,50,47
3165,2022-09-08,1900-2000,50,50
3166,2022-09-08,2000-2100,50,47
3167,2022-09-08,2100-2200,46,37
3168,2022-09-08,2200-2300,46,45
3169,2022-09-08,2300-0000,50,50
3170,2022-09-08,0000-0100,50,50
3171,2022-09-08,0100-0200,33,32
3172,2022-09-08,0200-0300,37,37
3173,2022-09-08,0300-0400,37,37
3174,2022-09-08,0400-0500,37,37
3175,2022-09-08,0500-0600,34,34
3176,2022-09-09,0600-0700,46,46
3177,2022-09-09,0700-0800,50,50
3178,2022-09-09,0800-0900,50,50
3179,2022-09-09,0900-1000,33,33
3180,2022-09-09,1000-1100,50,25
3181,2022-09-09,1100-1200,50,0
3182,2022-09-09,1200-1300,50,0
3183,2022-09-09,1300-1400,46,0
3184,2022-09-09,1400-1500,46,23
3185,2022-09-09,1500-1600,50,44
3186,2022-09-09,1600-1700,50,40
3187,2022-09-09,1700-1800,33,31
3188,2022-09-09,1800-1900,50,50
3189,2022-09-09,1900-2000,50,44
3190,2022-09-09,2000-2100,50,49
3191,2022-09-09,2100-2200,46,41
3192,2022-09-09,2200-2300,46,44
3193,2022-09-09,2300-0000,50,50
3194,2022-09-09,0000-0100,50,50
3195,2022-09-09,0100-0200,33,22
3196,2022-09-09,0200-0300,50,42
3197,2022-09-09,0300-0400,50,50
3198,2022-09-09,0400-0500,50,43
3199,2022-09-09,0500-0600,46,33
3200,2022-09-12,0600-0700,46,30
3201,2022-09-12,0700-0800,50,50
3202,2022-09-12,0800-0900,50,50
3203,2022-09-12,0900-1000,33,2
3204,2022-09-12,1000-1100,50,36
3205,2022-09-12,1100-1200,42,42
3206,2022-09-12,1200-1300,50,45
3207,2022-09-12,1300-1400,46,37
3208,2022-09-12,1400-1500,46,42
3209,2022-09-12,1500-1600,50,50
3210,2022-09-12,1600-1700,50,50
3211,2022-09-12,1700-1800,33,30
3212,2022-09-12,1800-1900,50,50
3213,2022-09-12,1900-2000,50,50
3214,2022-09-12,2000-2100,50,48
3215,2022-09-12,2100-2200,46,25
3216,2022-09-12,2200-2300,46,19
3217,2022-09-12,2300-0000,50,0
3218,2022-09-12,0000-0100,50,0
3219,2022-09-12,0100-0200,33,23
3220,2022-09-12,0200-0300,50,29
3221,2022-09-12,0300-0400,50,0
3222,2022-09-12,0400-0500,50,0
3223,2022-09-12,0500-0600,46,0
3224,2022-09-13,2200-2300,46,0
3225,2022-09-13,2300-0000,50,45
3226,2022-09-13,0000-0100,50,50
3227,2022-09-13,0100-0200,33,29
3228,2022-09-13,0200-0300,50,50
3229,2022-09-13,0300-0400,50,44
3230,2022-09-13,0400-0500,50,31
3231,2022-09-13,0500-0600,46,35
3232,2022-09-13,1400-1500,34,34
3233,2022-09-13,1500-1600,37,37
3234,2022-09-13,1600-1700,37,37
3235,2022-09-13,1700-1800,24,24
3236,2022-09-13,1800-1900,37,37
3237,2022-09-13,1900-2000,37,37
3238,2022-09-13,2000-2100,37,37
3239,2022-09-13,2100-2200,34,34
3240,2022-09-13,2200-2300,34,34
3241,2022-09-13,2300-0000,37,37
3242,2022-09-13,0000-0100,37,37
3243,2022-09-13,0100-0200,24,24
3244,2022-09-13,0200-0300,50,50
3245,2022-09-13,0300-0400,50,50
3246,2022-09-13,0400-0500,50,49
3247,2022-09-13,0500-0600,46,23
3248,2022-09-14,0600-0700,46,0
3249,2022-09-14,0700-0800,50,42
3250,2022-09-14,0800-0900,50,50
3251,2022-09-14,0900-1000,33,8
3252,2022-09-14,1000-1100,50,9
3253,2022-09-14,1100-1200,50,50
3254,2022-09-14,1200-1300,50,20
3255,2022-09-14,1300-1400,46,40
3256,2022-09-14,1400-1500,34,34
3257,2022-09-14,1500-1600,37,37
3258,2022-09-14,1600-1700,37,32
3259,2022-09-14,1700-1800,24,24
3260,2022-09-14,1800-1900,37,15
3261,2022-09-14,1900-2000,37,33
3262,2022-09-14,2000-2100,37,37
3263,2022-09-14,2100-2200,34,34
3264,2022-09-14,2200-2300,46,46
3265,2022-09-14,2300-0000,50,28
3266,2022-09-14,0000-0100,50,6
3267,2022-09-14,0100-0200,33,0
3268,2022-09-14,0200-0300,50,0
3269,2022-09-14,0300-0400,50,0
3270,2022-09-14,0400-0500,50,0
3271,2022-09-14,0500-0600,46,0
3272,2022-09-15,0600-0700,46,0
3273,2022-09-15,0700-0800,50,21
3274,2022-09-15,0800-0900,50,27
3275,2022-09-15,0900-1000,33,15
3276,2022-09-15,1000-1100,50,30
3277,2022-09-15,1100-1200,50,32
3278,2022-09-15,1200-1300,50,43
3279,2022-09-15,1300-1400,46,40
3280,2022-09-15,1400-1500,46,44
3281,2022-09-15,1500-1600,50,47
3282,2022-09-15,1600-1700,50,50
3283,2022-09-15,1700-1800,33,31
3284,2022-09-15,1800-1900,50,50
3285,2022-09-15,1900-2000,50,50
3286,2022-09-15,2000-2100,50,50
3287,2022-09-15,2100-2200,38,26
3288,2022-09-15,1400-1500,46,44
3289,2022-09-15,1500-1600,50,47
3290,2022-09-15,1600-1700,50,50
3291,2022-09-15,1700-1800,33,31
3292,2022-09-15,1800-1900,50,50
3293,2022-09-15,1900-2000,50,50
3294,2022-09-15,2000-2100,50,50
3295,2022-09-15,2100-2200,38,26
3296,2022-09-15,2200-2300,38,0
3297,2022-09-15,2300-0000,50,15
3298,2022-09-15,0000-0100,50,33
3299,2022-09-15,0100-0200,33,18
